Input File Name,Date Created,Time Range[min],m/z Range,Noise Limit[cts],a
GrobMix_MegaLAP_GC.csv,20240701_110647,[2-15],[50-200],0.0,1.0
RT(ms),RT(min),TIC[cts],TIC[cts] denoised,Difference,x,y,H,S,L,R,G,B
134167.0,2.236116647720337,35397.0,35397.0,5.590566158294678,73.0,4.0,0.5661434840304798,0.7486499447108067,0.9926729798316956,251.73283967988883,253.42014563974575,254.5303800342759
134446.0,2.240766763687134,35582.0,35582.0,6.299383163452148,73.0,4.0,0.5661434840304798,0.7486499447108067,0.992634654045105,251.71574999181516,253.41188182175912,254.52792357118838
134726.0,2.2454333305358887,35331.0,35331.0,5.957482814788818,74.0,5.0,0.5655348976164014,0.7413424443276063,0.9926866292953491,251.75255388112683,253.43037433362147,254.51762705950122
135005.0,2.2500834465026855,35786.0,35786.0,7.236432075500488,71.0,5.0,0.5687786350843935,0.7481567764122057,0.992592453956604,251.69786428785122,253.35790215721664,254.52428723001682
135284.0,2.2547333240509033,34986.0,34986.0,5.916587829589844,74.0,5.0,0.5655348976164014,0.7413424443276063,0.99275803565979,251.7842613290918,253.44569986091875,254.52233685740111
135564.0,2.259399890899658,35436.0,35436.0,5.568750858306885,79.0,7.0,0.5609007603575511,0.720384791875851,0.9926648736000061,251.78209382421568,253.49226372915297,254.47699171178743
135843.0,2.264050006866455,35339.0,35339.0,6.108822822570801,80.0,8.0,0.5602147313856393,0.713175827990645,0.9926849603652954,251.8043529838428,253.50372431112103,254.46497680245787
136122.0,2.268699884414673,34978.0,34978.0,7.065466403961182,71.0,5.0,0.5687786350843935,0.7481567764122057,0.9927597045898438,251.77242127145482,253.3949781203545,254.5350280693655
136402.0,2.273366689682007,35275.0,35275.0,6.391686916351318,72.0,4.0,0.5672188977378395,0.7509061551388774,0.9926982522010803,251.73990783307795,253.40841840778725,254.536200789473
136681.0,2.2780165672302246,34984.0,34984.0,6.37502384185791,73.0,4.0,0.5661434840304798,0.7486499447108067,0.9927584528923035,251.77095260787894,253.4385753675729,254.53585836719583
136960.0,2.2826666831970215,35448.0,35448.0,7.12911319732666,78.0,8.0,0.5625016816523644,0.7173469853732346,0.9926624298095703,251.78670571814277,253.46444598661904,254.4711334847381
137239.0,2.2873165607452393,35276.0,35276.0,7.620717525482178,71.0,4.0,0.5682878198571557,0.7531964436569046,0.9926980137825012,251.73553685162162,253.39120168199776,254.540450177454
137519.0,2.2919833660125732,35989.0,35989.0,6.531464099884033,79.0,8.0,0.5613615407523108,0.7152429462260396,0.9925504326820374,251.74165646238427,253.4585982496524,254.45906420545478
137798.0,2.296633243560791,35582.0,35582.0,6.136778354644775,156.0,11.0,0.4618150535532491,0.6651539932068133,0.992634654045105,251.8725690168235,254.37110454618005,253.79866587387735
138077.0,2.301283359527588,32730.0,32730.0,6.739259719848633,74.0,4.0,0.5650616185125749,0.7464281213938389,0.9932250380516052,251.98284406264727,253.5551301291579,254.5619253436714
138357.0,2.3059499263763428,35931.0,35931.0,6.500082969665527,79.0,7.0,0.5609007603575511,0.720384791875851,0.9925624132156372,251.737144646021,253.4712029826281,254.46968609395398
138636.0,2.3106000423431396,35316.0,35316.0,5.777218818664551,73.0,4.0,0.5661434840304798,0.7486499447108067,0.9926897287368774,251.74030811277953,253.42375704387365,254.53145354302796
138915.0,2.3152499198913574,34640.0,34640.0,7.36702823638916,71.0,5.0,0.5687786350843935,0.7481567764122057,0.9928296804428101,251.80361510564964,253.41049030165314,254.5395219201835
139195.0,2.3199167251586914,33830.0,33830.0,6.108224868774414,79.0,7.0,0.5609007603575511,0.720384791875851,0.9929973483085632,251.92794985444837,253.56060395260587,254.50069778291888
139474.0,2.324566602706909,34641.0,34641.0,6.179019927978516,74.0,5.0,0.5655348976164014,0.7413424443276063,0.992829442024231,251.8159687770568,253.46102538821603,254.52704665530098
139753.0,2.329216718673706,33774.0,33774.0,7.304389953613281,153.0,9.0,0.4662658943067583,0.6722373942193719,0.9930089116096497,252.01885634467766,254.41568857624367,253.93055862527197
140033.0,2.333883285522461,33456.0,33456.0,6.136322975158691,72.0,5.0,0.567703991482071,0.7458510127227463,0.9930747747421265,251.9169450599031,253.4810966528682,254.5511900585814
140312.0,2.338533401489258,34907.0,34907.0,7.703495025634766,156.0,11.0,0.4618150535532491,0.6651539932068133,0.9927744269371033,251.93191858108304,254.38303915683963,253.82146370932085
140591.0,2.3431832790374756,35181.0,35181.0,5.506985664367676,74.0,4.0,0.5650616185125749,0.7464281213938389,0.9927176833152771,251.7568991249906,253.44692855135816,254.5291193658007
140871.0,2.3478500843048096,34396.0,34396.0,6.708813667297363,79.0,8.0,0.5613615407523108,0.7152429462260396,0.9928801655769348,251.88587732802267,253.5268238041912,254.48300711621408
141150.0,2.3524999618530273,36607.0,36607.0,5.823554039001465,74.0,5.0,0.5655348976164014,0.7413424443276063,0.9924225211143494,251.6352786708322,253.3736903507715,254.50020709748597
141429.0,2.357150077819824,34774.0,34774.0,6.654745101928711,79.0,8.0,0.5613615407523108,0.7152429462260396,0.9928019046783447,251.85164703218334,253.51063071794582,254.47732435377247
141709.0,2.361816644668579,35047.0,35047.0,6.928243637084961,73.0,5.0,0.566622732507295,0.7435794638568151,0.9927453994750977,251.7745120141053,253.42591504798406,254.5256417181945
141988.0,2.366466760635376,34221.0,34221.0,7.1545281410217285,79.0,8.0,0.5613615407523108,0.7152429462260396,0.9929164052009583,251.9017280666901,253.534322202087,254.4856385857986
142267.0,2.3711166381835938,34703.0,34703.0,6.003866672515869,74.0,5.0,0.5655348976164014,0.7413424443276063,0.9928166270256042,251.81027837529348,253.45827498056252,254.5262014077647
142547.0,2.3757834434509277,34744.0,34744.0,6.4780707359313965,73.0,5.0,0.566622732507295,0.7435794638568151,0.9928081631660461,251.8024175521718,253.4395333555829,254.52974566251174
142826.0,2.3804333209991455,35201.0,35201.0,6.744992256164551,72.0,4.0,0.5672188977378395,0.7509061551388774,0.9927135705947876,251.7467472058843,253.411757399234,254.53717379745737
143105.0,2.3850834369659424,36982.0,36982.0,6.993090629577637,69.0,32.0,0.5874727667964406,0.6211076412649242,0.992344856262207,251.83549793787907,252.98771255005113,254.26037875584652
143385.0,2.3897500038146973,122916.0,122916.0,1.8099721670150757,95.0,6.0,0.541598428926839,0.6975212883578666,0.9745569229125977,243.9865079257151,250.77847477598357,253.0375227597097
143664.0,2.394399881362915,122408.0,122408.0,1.8240001201629639,112.0,6.0,0.5201946351260373,0.6792922114206316,0.9746620655059814,244.14980200743068,251.86423437293712,252.92785140061986
143943.0,2.399049997329712,108037.0,108037.0,2.0661895275115967,110.0,6.0,0.5227669757986797,0.6807847655189609,0.9776368141174316,245.41513595432815,252.11899369444023,253.179639245562
144223.0,2.403716564178467,96242.0,96242.0,1.9983277320861816,110.0,6.0,0.5227669757986797,0.6807847655189609,0.9800783395767212,246.46157404746128,252.4335307322458,253.37837913666652
144502.0,2.4083666801452637,90873.0,90873.0,2.276961326599121,110.0,6.0,0.5227669757986797,0.6807847655189609,0.9811896681785583,246.93788961424193,252.5767010625491,253.46884115682283
144781.0,2.4130165576934814,78365.0,78365.0,2.4644038677215576,110.0,6.0,0.5227669757986797,0.6807847655189609,0.9837787747383118,248.0475809840363,252.91025069020884,253.6795941325027
145061.0,2.4176833629608154,70463.0,70463.0,2.570258378982544,101.0,10.0,0.5353038559340438,0.6680147845691156,0.985414445400238,248.79612521804654,252.71266805167855,253.76524193607486
145340.0,2.422333240509033,66046.0,66046.0,2.7194137573242188,110.0,6.0,0.5227669757986797,0.6807847655189609,0.9863287806510925,249.14051381203353,253.23876305658246,253.88716432002366
145619.0,2.42698335647583,59505.0,59505.0,2.951472759246826,110.0,6.0,0.5227669757986797,0.6807847655189609,0.9876827001571655,249.72080386831786,253.41318590736495,253.99737321183656
145898.0,2.431633234024048,57967.0,57967.0,2.7927424907684326,110.0,6.0,0.5227669757986797,0.6807847655189609,0.9880011081695557,249.85727357911122,253.4542058003379,254.02329158736217
146178.0,2.436300039291382,56215.0,56215.0,3.181797504425049,109.0,6.0,0.5240487541032386,0.6815975083571629,0.9883637428283691,250.01028722806348,253.47156781987965,254.0552216144048
146457.0,2.4409499168395996,51153.0,51153.0,3.0371503829956055,110.0,7.0,0.5229533148788611,0.6752959395115594,0.9894115328788757,250.47660192671387,253.62105976287177,254.12327984151275
146736.0,2.4456000328063965,49449.0,49449.0,2.845618724822998,79.0,5.0,0.5599986734577987,0.73068621531532,0.9897642731666565,250.4827180097788,252.9239280781827,254.297061305216
147016.0,2.4502665996551514,48205.0,48205.0,3.4691474437713623,79.0,5.0,0.5599986734577987,0.73068621531532,0.9900217652320862,250.59635569166784,252.97615417368462,254.3147445766961
147295.0,2.4549167156219482,47492.0,47492.0,3.955141544342041,79.0,5.0,0.5599986734577987,0.73068621531532,0.99016934633255,250.66148691860235,253.0060874636065,254.32487971099818
147574.0,2.459566593170166,46806.0,46806.0,3.299753189086914,79.0,6.0,0.5604465148576151,0.7255325901762925,0.9903113842010498,250.73690430972968,253.02169806908276,254.32190163280572
147854.0,2.4642333984375,46433.0,46433.0,3.681084632873535,78.0,5.0,0.5611186917656086,0.7327459113156406,0.9903885722160339,250.75318864038394,253.02782848608888,254.34498318979337
148133.0,2.4688832759857178,43103.0,43103.0,4.242732048034668,78.0,5.0,0.5611186917656086,0.7327459113156406,0.9910778403282166,251.057741898696,253.16925959984718,254.39195666869443
148412.0,2.4735333919525146,43213.0,43213.0,3.923001289367676,78.0,5.0,0.5611186917656086,0.7327459113156406,0.9910550713539124,251.04768142267773,253.1645876277393,254.39040496781757
148692.0,2.4781999588012695,42934.0,42934.0,4.384942531585693,77.0,5.0,0.5622323763488278,0.7348416908761709,0.9911128282546997,251.0684518052805,253.1554492011627,254.39909060461636
148971.0,2.4828500747680664,42814.0,42814.0,4.219456195831299,78.0,5.0,0.5611186917656086,0.7327459113156406,0.991137683391571,251.08418356864976,253.18153881449726,254.39603496105147
149250.0,2.487499952316284,40547.0,40547.0,4.594420909881592,77.0,5.0,0.5622323763488278,0.7348416908761709,0.9916069507598877,251.28704400749257,253.2580053447581,254.43250088005016
149530.0,2.492166757583618,41192.0,41192.0,4.9438862800598145,76.0,5.0,0.5633396726488251,0.736973246157356,0.9914734363555908,251.22334470234082,253.21017595104843,254.4281078390105
149809.0,2.496816635131836,40992.0,40992.0,4.7562947273254395,77.0,5.0,0.5622323763488278,0.7348416908761709,0.9915148019790649,251.2462788030752,253.2388796755182,254.42627020624792
150088.0,2.501466751098633,40976.0,40976.0,4.5708513259887695,76.0,5.0,0.5633396726488251,0.736973246157356,0.9915181398391724,251.24314513486357,253.21955972783388,254.43110618311434
